X,Y,id,initialdate,finaldate,area_ha,iso2,iso3,country,admlvl1,admlvl2,admlvl3,admlvl5,map_source,broadleaved_forest_percent,coniferous_forest_percent,mixed_forest_percent,sclerophillous_vegetation_percent,transitional_vegetation_percent,other_natural_percent,agriculture_percent,artificial_percent,other_percent,natura2k_percent,noneu,updated,area_code,eu_area
,,"5405",2013/08/30 00:00:00,2013/08/30 00:00:00+00,"164",PT,PRT,Portugal,Continente,Norte,Ave,Barco,modis,0,0,0,0,71.3414634145906,0,10.3658536585303,18.2926829268181,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10787",2013/09/21 00:00:00,2013/09/21 00:00:00+00,"39",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,Duas Igrejas,modis,0,0,0,0,88.888888888642,0,11.1111111110802,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6210",2013/09/22 00:00:00,2013/09/22 00:00:00+00,"215",PT,PRT,Portugal,Continente,Norte,Ave,Freitas e Vila Cova,modis,0,0,23.2227488151549,0,54.9763033175095,18.0094786729772,3.791469194311,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"5404",2013/09/01 00:00:00,2013/09/01 00:00:00+00,"199",PT,PRT,Portugal,Continente,Norte,Cávado,Guisande e Oliveira (São Pedro),modis,70.7920792078857,0,8.9108910891045,0,20.2970297029603,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2319",2013/08/20 00:00:00,2013/08/20 00:00:00+00,"3144",PT,PRT,Portugal,Continente,Centro (PT),Viseu Dão Lafões,Mezio e Moura Morta,modis,2.70528325907057,0,0,0,13.6537237428385,68.6823679185211,14.9586250795667,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"2555",2013/08/22 00:00:00,2013/08/22 00:00:00+00,"58",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Vales,modis,0,5.35714285713329,0,0,78.5714285712883,0,16.0714285713999,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"7454",2013/08/25 00:00:00,2013/08/25 00:00:00+00,"910",PT,PRT,Portugal,Continente,Centro (PT),Região de Coimbra,Lagares,modis,0,0,0,0,83.186813186804,0,16.813186813185,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"9826",2013/06/01 00:00:00,2013/06/01 00:00:00+00,"135",PT,PRT,Portugal,Continente,Alentejo,Alentejo Litoral,Azinheira dos Barros e São Mamede do Sádão,modis,26.2773722627545,0,0,0,73.7226277371725,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10674",2013/08/20 00:00:00,2013/08/20 00:00:00+00,"260",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,"Alhões, Bustelo, Gralheira e Ramires",modis,0,0,0,0,0,98.4732824427105,1.52671755725133,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"5671",2013/08/24 00:00:00,2013/08/24 00:00:00+00,"3371",PT,PRT,Portugal,Continente,Norte,Ave,Ermelo e Pardelhas,modis,0.742500742500721,1.36620136620133,0,0,51.4404514404499,42.233442233441,4.21740421740409,0,0,99.6786522282064,"0",2022/01/26 11:57:54.973,EU,EU
,,"7599",2013/05/14 00:00:00,2013/05/14 00:00:00+00,"76",PT,PRT,Portugal,Continente,Centro (PT),Beiras e Serra da Estrela,Cantar-Galo e Vila do Carvalho,modis,0,1.29870129869961,0,0,94.8051948050717,0,3.89610389609884,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"6774",2013/07/10 00:00:00,2013/07/10 00:00:00+00,"88",PT,PRT,Portugal,Continente,Alentejo,Alto Alentejo,Terrugem e Vila Boim,modis,10.1123595505504,0,0,0,0,0,89.8876404493372,0,0,0.688462266261994,"0",2022/01/26 11:57:54.973,EU,EU
,,"10786",2013/09/22 00:00:00,2013/09/22 00:00:00+00,"195",PT,PRT,Portugal,Continente,Norte,Ave,Ruivães e Campos,modis,2.04081632652957,0,0,0,26.020408163252,71.428571428535,0.510204081632393,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6976",2013/08/19 00:00:00,2013/08/19 00:00:00+00,"26",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,"Lebução, Fiães e Nozelos",modis,0,0,0,0,0,55.5555555553498,44.4444444442798,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"7645",2013/08/28 00:00:00,2013/08/28 00:00:00+00,"71",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,Gondar,modis,0,0,0,0,99.9999999998529,0,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"10785",2013/09/23 00:00:00,2013/09/23 00:00:00+00,"86",PT,PRT,Portugal,Continente,Norte,Alto Minho,Prozelo,modis,13.4146341463251,0,0,0,54.8780487804209,28.0487804877707,3.65853658536139,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6260",2013/09/22 00:00:00,2013/09/22 00:00:00+00,"176",PT,PRT,Portugal,Continente,Centro (PT),Região de Coimbra,Soure,modis,0,0,0,0,94.8863636363097,0,5.11363636363346,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"9743",2013/08/17 00:00:00,2013/08/17 00:00:00+00,"308",PT,PRT,Portugal,Continente,Norte,Ave,Ermelo e Pardelhas,modis,0,0,0.321543408360025,0,1.60771704180013,92.6045016076873,5.46623794212043,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"9773",2013/09/03 00:00:00,2013/09/03 00:00:00+00,"89",PT,PRT,Portugal,Continente,Norte,Terras de Trás-os-Montes,Ferradosa e Sendim da Serra,modis,0,0,0,0,39.7727272726821,57.9545454544796,0,0,2.27272727272469,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"8667",2013/08/15 00:00:00,2013/08/15 00:00:00+00,"68",PT,PRT,Portugal,Continente,Centro (PT),Viseu Dão Lafões,"Mangualde, Mesquitela e Cunha Alta",modis,0,26.4705882352552,0,0,0,47.0588235293426,26.4705882352552,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10436",2013/08/25 00:00:00,2013/08/25 00:00:00+00,"24",PT,PRT,Portugal,Continente,Norte,Ave,Quinchães,modis,0,0,0,0,4.34782608693762,95.6521739126276,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6936",2013/08/19 00:00:00,2013/08/19 00:00:00+00,"177",PT,PRT,Portugal,Continente,Centro (PT),Viseu Dão Lafões,Dornelas,modis,0,0,0,0,83.8888888888423,1.11111111111049,14.9999999999917,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10091",2013/08/19 00:00:00,2013/08/19 00:00:00+00,"468",PT,PRT,Portugal,Continente,Norte,Terras de Trás-os-Montes,Bouça,modis,0,0,0,0,26.3829787233986,6.17021276595613,67.446808510624,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"7316",2013/08/19 00:00:00,2013/08/19 00:00:00+00,"78",PT,PRT,Portugal,Continente,Norte,Douro,Almendra,modis,0,0,0,87.012987012874,0,0,12.9870129869961,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"9962",2013/08/24 00:00:00,2013/08/24 00:00:00+00,"963",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,Candemil,modis,6.43153526970888,0,0,0,17.9460580912844,71.2655601659677,4.35684647302859,0,0,30.4116481382175,"0",2022/01/26 11:57:54.973,EU,EU
,,"10767",2013/08/21 00:00:00,2013/08/21 00:00:00+00,"80",PT,PRT,Portugal,Continente,Alentejo,Alto Alentejo,"Ponte de Sor, Tramaga e Vale de Açor",modis,61.7283950616522,0,0,0,27.160493827127,0,11.1111111110974,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"6441",2013/07/20 00:00:00,2013/07/20 00:00:00+00,"190",PT,PRT,Portugal,Continente,Centro (PT),Beiras e Serra da Estrela,Rio de Mel,modis,0,9.52380952380449,0,0,49.7354497354234,40.7407407407192,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"7304",2013/07/18 00:00:00,2013/07/18 00:00:00+00,"70",PT,PRT,Portugal,Continente,Centro (PT),Viseu Dão Lafões,Sequeiros e Gradiz,modis,0,0,0,0,23.1884057970678,73.9130434781538,2.89855072463348,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10530",2013/10/08 00:00:00,2013/10/08 00:00:00+00,"140",PT,PRT,Portugal,Continente,Centro (PT),Beiras e Serra da Estrela,Manteigas (São Pedro),modis,0,0,0,0,0,99.9999999999286,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"10761",2013/08/23 00:00:00,2013/08/23 00:00:00+00,"62",PT,PRT,Portugal,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,Santo Antão e São Julião do Tojal,modis,0,0,0,0,0,29.0322580644693,62.9032258063502,8.06451612901925,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"5189",2013/08/25 00:00:00,2013/08/25 00:00:00+00,"548",PT,PRT,Portugal,Continente,Norte,Ave,Cavez,modis,0.181818181818149,0.363636363636297,7.0909090909078,0,61.4545454545343,21.2727272727234,9.63636363636188,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10799",2013/09/21 00:00:00,2013/09/21 00:00:00+00,"111",PT,PRT,Portugal,Continente,Norte,Cávado,Valdreu,modis,0,0,0,0,0,84.9557522123142,15.0442477875973,0,0,66.1052812347531,"0",2022/01/26 11:57:54.973,EU,EU
,,"8899",2013/08/26 00:00:00,2013/08/26 00:00:00+00,"394",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,Cárquere,modis,0,0,0,0,49.2268041236987,24.7422680412307,26.0309278350448,0,0,81.9860874466466,"0",2022/01/26 11:57:54.973,EU,EU
,,"10531",2013/10/09 00:00:00,2013/10/09 00:00:00+00,"56",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,Olo e Canadelo,modis,0,0,0,0,0,99.9999999998214,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"6536",2013/08/11 00:00:00,2013/08/11 00:00:00+00,"61",PT,PRT,Portugal,Continente,Norte,Cávado,Atiães,modis,0,0,87.3015873014487,0,12.6984126983925,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"5434",2013/08/27 00:00:00,2013/08/27 00:00:00+00,"3678",PT,PRT,Portugal,Continente,Norte,Douro,Belver e Mogo de Malta,modis,4.72954607230213,0,10.4919815167162,0,52.0793693938556,15.0856210926878,15.6836096765421,1.9298722478934,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"7565",2013/08/28 00:00:00,2013/08/28 00:00:00+00,"226",PT,PRT,Portugal,Continente,Norte,Ave,Rendufinho,modis,14.9321266968258,0,0.452488687782601,0,0.452488687782601,82.3529411764333,1.8099547511304,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"7207",2013/08/25 00:00:00,2013/08/25 00:00:00+00,"155",PT,PRT,Portugal,Continente,Norte,Ave,Silvares (São Martinho),modis,0,0,34.1772151898518,0,53.7974683543963,1.89873417721399,10.1265822784746,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10763",2013/08/20 00:00:00,2013/08/20 00:00:00+00,"24",PT,PRT,Portugal,Continente,Centro (PT),Região de Aveiro,Talhadas,modis,0,0,0,0,99.9999999995652,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10597",2013/10/10 00:00:00,2013/10/10 00:00:00+00,"123",PT,PRT,Portugal,Continente,Centro (PT),Viseu Dão Lafões,Cabril,modis,0,0,0,0,0,99.9999999999187,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"7947",2013/08/24 00:00:00,2013/08/24 00:00:00+00,"1097",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Outeiro Seco,modis,0,0,0,0,15.6593406593392,31.7765567765539,44.4139194139153,7.41758241758174,0.732600732600665,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2320",2013/07/14 00:00:00,2013/07/14 00:00:00+00,"160",PT,PRT,Portugal,Continente,Norte,Douro,Vilarinho da Castanheira,modis,11.612903225799,0,0,0,44.5161290322293,0,43.8709677419072,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6483",2013/08/25 00:00:00,2013/08/25 00:00:00+00,"286",PT,PRT,Portugal,Continente,Norte,Ave,Briteiros São Salvador e Briteiros Santa Leocádia,modis,38.297872340412,0,2.83687943262311,0,57.8014184396958,0,1.06382978723367,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"5736",2013/07/08 00:00:00,2013/07/08 00:00:00+00,"15015",PT,PRT,Portugal,Continente,Norte,Terras de Trás-os-Montes,Castelo Branco,modis,0.985418469938072,0.0133164658099739,0.419468673014179,0,34.0834942406283,33.3177974565548,22.9242958918701,0.186430521339635,8.06977828084421,18.414039258116,"0",2022/01/26 11:57:54.973,EU,EU
,,"6401",2013/08/23 00:00:00,2013/08/23 00:00:00+00,"1662",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Soutelo e Seara Velha,modis,0,1.99275362318829,4.16666666666642,0,41.1231884057946,13.4057971014485,36.7753623188384,2.29468599033803,0.241545893719792,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10003",2013/08/24 00:00:00,2013/08/24 00:00:00+00,"41",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Rio Torto,modis,0,0,0,0,38.0952380951474,2.38095238094671,59.5238095236678,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6201",2013/08/21 00:00:00,2013/08/21 00:00:00+00,"874",PT,PRT,Portugal,Continente,Norte,Alto Minho,Montaria,modis,2.99884659746217,0,0,0,14.3021914648196,71.1649365628522,11.5340253748545,0,0,75.9349806651529,"0",2022/01/26 11:57:54.973,EU,EU
,,"55137",2013/09/17 00:00:00,2013/09/17 00:00:00+00,"157",PT,PRT,Portugal,Continente,Norte,Alto Minho,Vila Praia de Âncora,modis,0,3.70370370370142,16.0493827160395,0,49.9999999999691,29.0123456789944,1.23456790123381,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6721",2013/08/27 00:00:00,2013/08/27 00:00:00+00,"304",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,"Bustelo, Carneiro e Carvalho de Rei",modis,3.94736842105133,0,0,0,22.0394736842033,74.0131578947125,0,0,0,8.60595607417263,"0",2022/01/26 11:57:54.973,EU,EU
,,"6064",2013/08/29 00:00:00,2013/08/29 00:00:00+00,"4192",PT,PRT,Portugal,Continente,Centro (PT),Viseu Dão Lafões,Queiriga,modis,0,3.45649582836702,0.738974970202604,0,60.6674612634074,23.2181168057205,11.8951132300355,0.0238379022646001,0,5.04222511083138,"0",2022/01/26 11:57:54.973,EU,EU
,,"6968",2013/08/16 00:00:00,2013/08/16 00:00:00+00,"526",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Ervões,modis,0,0,0,0,62.4521072796815,0,37.5478927202993,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6243",2013/08/17 00:00:00,2013/08/17 00:00:00+00,"226",PT,PRT,Portugal,Continente,Norte,Douro,Adeganha e Cardanha,modis,0,0,0,0,33.1877729257497,61.5720524017198,5.24017467248679,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"5513",2013/08/13 00:00:00,2013/08/13 00:00:00+00,"315",PT,PRT,Portugal,Continente,Norte,Douro,Adeganha e Cardanha,modis,0,0,0,0,13.4615384615341,40.7051282051152,31.4102564102463,0,14.4230769230723,15.4666647495259,"0",2022/01/26 11:57:54.973,EU,EU
,,"5703",2013/08/15 00:00:00,2013/08/15 00:00:00+00,"288",PT,PRT,Portugal,Continente,Centro (PT),Viseu Dão Lafões,Cortiçada,modis,0,0.349650349650227,0,0,92.30769230766,0,7.34265734265477,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"5698",2013/08/17 00:00:00,2013/08/17 00:00:00+00,"106",PT,PRT,Portugal,Continente,Centro (PT),Viseu Dão Lafões,"Vila Nova de Paiva, Alhais e Fráguas",modis,0,0,0,0,27.3584905660119,71.6981132074795,0.943396226414204,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"5916",2013/08/26 00:00:00,2013/08/26 00:00:00+00,"27",PT,PRT,Portugal,Continente,Norte,Alto Minho,Mozelos,modis,11.5384615384172,0,0,0,53.8461538459468,34.6153846152515,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"10704",2013/07/05 00:00:00,2013/07/05 00:00:00+00,"878",PT,PRT,Portugal,Continente,Centro (PT),Região de Aveiro,Valongo do Vouga,modis,50.9692132269041,6.84150513112807,0,0,41.1630558722872,0,1.02622576966921,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10745",2013/07/04 00:00:00,2013/07/04 00:00:00+00,"128",PT,PRT,Portugal,Continente,Alentejo,Lezíria do Tejo,"Coruche, Fajarda e Erra",modis,0,0,40.3225806451288,0,53.22580645157,0,6.4516129032206,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"7740",2013/07/05 00:00:00,2013/07/05 00:00:00+00,"535",PT,PRT,Portugal,Continente,Alentejo,Baixo Alentejo,Santa Clara de Louredo,modis,12.8014842300533,0,0,0,7.05009276437717,0,80.148423005551,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6433",2013/07/06 00:00:00,2013/07/06 00:00:00+00,"367",PT,PRT,Portugal,Continente,Algarve,Algarve,Bordeira,modis,0,0,0,80.1652892561763,12.1212121212088,0,7.71349862258741,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"6434",2013/07/06 00:00:00,2013/07/06 00:00:00+00,"171",PT,PRT,Portugal,Continente,Alentejo,Baixo Alentejo,Espírito Santo,modis,0,5.35714285713967,0,76.1904761904308,4.16666666666419,0,14.2857142857058,0,0,0.999906975198637,"0",2022/01/26 11:57:54.973,EU,EU
,,"7987",2013/08/25 00:00:00,2013/08/25 00:00:00+00,"144",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Valpaços e Sanfins,modis,0,0,0,0,57.3426573426172,14.6853146853044,27.9720279720084,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6174",2013/08/29 00:00:00,2013/08/29 00:00:00+00,"830",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Águas Frias,modis,16.5865384615365,0,0,0,28.3653846153812,0,50.84134615384,0,4.20673076923026,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"7624",2013/09/03 00:00:00,2013/09/03 00:00:00+00,"137",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Tresminas,modis,0,6.47482014388024,0,0,82.0143884891496,0,11.5107913668982,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6241",2013/08/25 00:00:00,2013/08/25 00:00:00+00,"23",PT,PRT,Portugal,Continente,Norte,Douro,Ferreirim e Macieira,modis,0,0,0,0,0,99.9999999995652,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"5701",2013/08/10 00:00:00,2013/08/10 00:00:00+00,"77",PT,PRT,Portugal,Continente,Centro (PT),Oeste,Carnota,modis,7.89473684209488,0,0,0,0,0,92.1052631577735,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"5478",2013/09/22 00:00:00,2013/09/22 00:00:00+00,"259",PT,PRT,Portugal,Continente,Centro (PT),Viseu Dão Lafões,Povolide,modis,0,32.2957198443454,0,0,28.0155642023237,0,39.688715953292,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"5480",2013/09/03 00:00:00,2013/09/03 00:00:00+00,"338",PT,PRT,Portugal,Continente,Norte,Ave,São Gens,modis,8.95522388059434,0,0,0,5.97014925372956,71.0447761193818,14.0298507462645,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6484",2013/09/22 00:00:00,2013/09/22 00:00:00+00,"131",PT,PRT,Portugal,Continente,Centro (PT),Região de Leiria,São Bento,modis,0,0,0,92.36641221367,0,0,7.63358778625371,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"6404",2013/09/22 00:00:00,2013/09/22 00:00:00+00,"1676",PT,PRT,Portugal,Continente,Centro (PT),Região de Leiria,Vila Cã,modis,0.417910447761169,0,2.62686567164163,86.1492537313381,4.53731343283555,0,5.4328358208952,0.835820895522338,0,93.6971974559264,"0",2022/01/26 11:57:54.973,EU,EU
,,"2962",2013/08/31 00:00:00,2013/08/31 00:00:00+00,"2994",PT,PRT,Portugal,Continente,Centro (PT),Viseu Dão Lafões,Pendilhe,modis,0,0.0669120107059195,0,0,12.3118099698892,67.346938775508,19.7724991635992,0.501840080294396,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"7193",2013/09/22 00:00:00,2013/09/22 00:00:00+00,"230",PT,PRT,Portugal,Continente,Norte,Alto Minho,Portela,modis,0,0,0,0,16.1572052401676,81.2227074235453,2.6200873362434,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10628",2013/08/15 00:00:00,2013/08/15 00:00:00+00,"43",PT,PRT,Portugal,Continente,Norte,Terras de Trás-os-Montes,Vale de Frades e Avelanoso,modis,0,0,0,0,88.6363636361622,0,11.3636363636105,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"10616",2013/09/01 00:00:00,2013/09/01 00:00:00+00,"916",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Águas Frias,modis,21.0698689956309,0,0,0,9.60698689956227,5.4585152838422,63.8646288209537,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6443",2013/09/02 00:00:00,2013/09/02 00:00:00+00,"1065",PT,PRT,Portugal,Continente,Norte,Alto Minho,Anhões e Luzio,modis,0.282752120640878,5.46654099905698,2.73327049952849,0,41.7530631479697,44.6748350612587,5.08953817153581,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"7706",2013/07/22 00:00:00,2013/07/22 00:00:00+00,"60",PT,PRT,Portugal,Continente,Centro (PT),Beira Baixa,Sobreira Formosa e Alvito da Beira,modis,0,0,0,0,99.9999999998333,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6473",2013/07/15 00:00:00,2013/07/15 00:00:00+00,"153",PT,PRT,Portugal,Continente,Norte,Terras de Trás-os-Montes,Frechas,modis,0,0,0,0,26.3157894736669,38.8157894736587,32.8947368420836,0,1.97368421052502,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6965",2013/08/01 00:00:00,2013/08/01 00:00:00+00,"308",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Sapiãos,modis,2.24358974358902,0,0,0,0,72.1153846153615,25.6410256410174,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6966",2013/08/01 00:00:00,2013/08/01 00:00:00+00,"1728",PT,PRT,Portugal,Continente,Norte,Douro,Paradinha e Nagosa,modis,0,1.21880441091113,5.57167730702231,0,42.832269297734,30.2959953569338,20.0812536273929,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10035",2013/08/20 00:00:00,2013/08/20 00:00:00+00,"97",PT,PRT,Portugal,Continente,Centro (PT),Viseu Dão Lafões,Mões,modis,0,6.24999999999349,0,0,70.8333333332595,0,22.9166666666428,0,0,1.78287797269067,"0",2022/01/26 11:57:54.973,EU,EU
,,"7495",2013/08/19 00:00:00,2013/08/19 00:00:00+00,"59",PT,PRT,Portugal,Continente,Centro (PT),Beiras e Serra da Estrela,Almofala e Escarigo,modis,0,0,0,0,0,88.1355932201896,11.8644067796409,0,0,36.4551950661032,"0",2022/01/26 11:57:54.973,EU,EU
,,"7102",2013/08/26 00:00:00,2013/08/26 00:00:00+00,"55",PT,PRT,Portugal,Continente,Norte,Ave,Arões (São Romão),modis,0,0,9.43396226413314,0,81.132075471545,0,9.43396226413314,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"7100",2013/08/20 00:00:00,2013/08/20 00:00:00+00,"156",PT,PRT,Portugal,Continente,Norte,Cávado,Chorense e Monte,modis,0,0,0,0,0,97.435897435835,2.56410256410092,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"9925",2013/08/24 00:00:00,2013/08/24 00:00:00+00,"6088",PT,PRT,Portugal,Continente,Centro (PT),Viseu Dão Lafões,Almofala,modis,0,0.4766600920447,0.115055884286652,0,22.0249835634447,56.328073635765,21.0387902695592,0.0164365548980931,0,0.361824470111988,"0",2022/01/26 11:57:54.973,EU,EU
,,"10897",2013/08/24 00:00:00,2013/08/24 00:00:00+00,"71",PT,PRT,Portugal,Continente,Norte,Ave,Esperança e Brunhais,modis,0,0,0,0,24.6376811593846,73.9130434781538,1.44927536231674,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"5700",2013/08/08 00:00:00,2013/08/08 00:00:00+00,"127",PT,PRT,Portugal,Continente,Alentejo,Alto Alentejo,"Crato e Mártires, Flor da Rosa e Vale do Peso",modis,0,0,0,0,0,0,99.9999999999213,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6537",2013/08/25 00:00:00,2013/08/25 00:00:00+00,"1828",PT,PRT,Portugal,Continente,Centro (PT),Viseu Dão Lafões,Destriz e Reigoso,modis,1.25614418350621,0.436919716002161,10.0491534680497,0,36.810486073182,45.1665756417234,6.28072091753106,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6397",2013/08/19 00:00:00,2013/08/19 00:00:00+00,"671",PT,PRT,Portugal,Continente,Norte,Alto Minho,Penso,modis,6.68647845467954,10.2526002971753,2.82317979197581,0,21.9910846953905,49.1827637444206,9.06389301634338,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"6170",2013/08/21 00:00:00,2013/08/21 00:00:00+00,"1544",PT,PRT,Portugal,Continente,Centro (PT),Beiras e Serra da Estrela,Moreira de Rei,modis,0,0,0,0,37.7906976744162,9.36692506459888,52.8423772609785,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10426",2013/09/23 00:00:00,2013/09/23 00:00:00+00,"64",PT,PRT,Portugal,Continente,Norte,Douro,Numão,modis,17.1874999999731,0,0,37.4999999999414,0,0,45.3124999999292,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"7717",2013/06/29 00:00:00,2013/06/29 00:00:00+00,"97",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,"Aboadela, Sanche e Várzea",modis,0,0,0,0,45.3608247422213,51.5463917525242,0,3.09278350515145,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"10675",2013/09/14 00:00:00,2013/09/14 00:00:00+00,"483",PT,PRT,Portugal,Continente,Norte,Alto Minho,Formariz e Ferreira,modis,0,0,0,0,39.8340248962573,54.5643153526858,5.60165975103618,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10676",2013/09/03 00:00:00,2013/09/03 00:00:00+00,"321",PT,PRT,Portugal,Continente,Norte,Douro,Lazarim,modis,0,1.26182965299645,0,0,0,80.7570977917726,17.9810725551994,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"7950",2013/08/31 00:00:00,2013/08/31 00:00:00+00,"134",PT,PRT,Portugal,Continente,Centro (PT),Viseu Dão Lafões,Mezio e Moura Morta,modis,0,0,0,0,0,99.9999999999265,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"8964",2013/08/15 00:00:00,2013/08/15 00:00:00+00,"298",PT,PRT,Portugal,Continente,Norte,Ave,"Refojos de Basto, Outeiro e Painzela",modis,0,3.67892976588506,11.3712374581902,0,11.7056856187252,71.9063545150261,1.33779264214002,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
